,mi,ha,ar,ab,p,ao,lt,lg,v
258,4.5625,25.0,5.5046728971962615,0.9626168224299064,709.0,3.3130841121495327,37.6,-120.86,1.336
259,5.152,35.0,5.571428571428571,0.968944099378882,479.0,2.9751552795031047,33.81,-117.98,2.156
260,2.8649,17.0,4.223300970873788,1.0800970873786409,1158.0,2.8106796116504853,33.89,-117.97,1.375
261,7.7317,16.0,7.427480916030534,0.9923664122137404,1454.0,2.7748091603053435,33.01,-117.25,3.96
262,4.3594,23.0,5.225572979493365,1.0337756332931245,2461.0,2.9686369119420988,37.56,-122.02,2.234
263,5.1788,16.0,5.2453290008123465,1.0852965069049554,4375.0,3.5540211210398054,37.7,-122.45,2.67
264,2.4922,24.0,4.731884057971015,0.9637681159420288,889.0,3.221014492753623,36.19,-119.37,0.6609999999999999
265,4.4732,29.0,5.482978723404256,0.946808510638298,1849.0,3.934042553191489,33.77,-117.89,1.948
266,3.5806,52.0,5.1749174917491745,1.113861386138614,1213.0,2.001650165016501,34.11,-118.3,3.919
267,3.3608,5.0,5.009725906277629,1.0415561450044208,3139.0,2.7754199823165338,38.47,-121.44,1.089
268,1.7056,49.0,5.08550185873606,1.0483271375464684,790.0,2.936802973977695,37.76,-122.19,0.914
269,4.9806,5.0,7.2571829011913085,1.1541695865451995,4562.0,3.196916608269096,34.7,-118.1,1.411
270,2.8571,44.0,2.768041237113402,0.8917525773195877,355.0,1.8298969072164948,37.56,-122.32,2.5
271,3.1875,23.0,5.275092936802974,0.9702602230483272,706.0,2.62453531598513,38.79,-121.24,1.102
272,3.4539,35.0,6.739130434782608,1.2687747035573125,708.0,2.798418972332016,38.67,-122.52,3.0
273,1.6887,44.0,4.465587044534413,1.0728744939271255,760.0,3.0769230769230766,33.94,-118.26,0.996
274,3.5585,16.0,4.560869565217392,1.108695652173913,2165.0,3.13768115942029,33.07,-117.3,2.8480000000000003
275,1.7303,24.0,4.612990527740188,1.087956698240866,1939.0,2.6238159675236807,33.78,-116.95,0.74
276,3.4688,8.0,5.811145510835912,1.4829721362229102,884.0,2.736842105263158,38.85,-120.71,1.2009999999999998
277,4.6861,16.0,5.494262295081967,1.0549180327868852,7030.0,2.8811475409836067,34.44,-118.45,1.879
278,7.9234,29.0,8.017699115044246,1.0766961651917404,982.0,2.896755162241888,37.26,-121.99,5.00001
279,3.9936,5.0,5.8387681159420275,1.045289855072464,3427.0,3.1041666666666665,34.56,-118.12,1.485
280,5.6406,33.0,6.927083333333332,1.0885416666666667,578.0,3.0104166666666665,34.06,-117.9,2.662
281,7.3658,14.0,7.010324483775811,1.0044247787610618,2138.0,3.1533923303834808,33.88,-117.85,2.885
282,2.0917,35.0,4.284403669724772,1.107033639143731,1357.0,4.149847094801223,33.95,-118.29,0.993
283,2.0673,24.0,4.409313725490196,1.1519607843137254,1416.0,3.4705882352941178,34.96,-120.43,1.369
284,1.9832,26.0,4.928143712574848,1.06187624750499,1068.0,2.131736526946108,34.16,-117.28,1.221
285,1.0685,46.0,3.6322314049586777,1.0557851239669422,1094.0,2.2603305785123973,38.61,-121.45,0.7
286,1.8056,39.0,2.2251655629139067,1.145695364238411,586.0,3.8807947019867552,34.09,-118.29,2.625
287,4.0536,13.0,5.54601226993865,1.0306748466257671,2022.0,3.1012269938650308,38.34,-121.98,1.348
288,4.0393,14.0,5.039328788673308,1.0513896171997903,4723.0,2.4766649187205028,34.15,-117.93,1.568
289,3.5398,52.0,5.4373522458628845,1.0472813238770686,1225.0,2.8959810874704486,37.78,-122.2,1.584
290,2.4,40.0,3.7243589743589753,1.0064102564102564,298.0,1.9102564102564104,32.76,-117.2,2.55
291,4.9792,26.0,5.663316582914572,1.0,543.0,2.728643216080402,37.13,-122.07,2.4
292,2.0288,18.0,4.3487544483985765,0.8896797153024911,708.0,2.5195729537366547,39.71,-121.81,1.167
293,4.0062,12.0,5.693965517241379,1.1551724137931034,661.0,2.8491379310344827,39.22,-120.94,1.538
294,2.7679,33.0,4.827433628318584,1.0309734513274336,890.0,3.938053097345133,34.01,-118.08,1.764
295,1.9949,14.0,2.749559082892416,1.1393298059964727,1639.0,2.890652557319224,34.06,-118.31,3.8
296,3.0278,35.0,4.053571428571429,1.0138888888888888,1089.0,2.1607142857142856,37.53,-122.29,3.1060000000000003
297,5.9088,5.0,5.880597014925373,1.1009657594381037,2834.0,2.4881474978050924,33.53,-117.7,2.885
298,2.5852,38.0,4.346153846153847,1.0839160839160842,788.0,2.7552447552447554,34.02,-118.13,1.851
299,3.3155,21.0,4.503787878787879,1.0643939393939394,577.0,2.185606060606061,33.81,-118.08,2.375
300,6.1001,29.0,7.023529411764708,1.0352941176470591,474.0,2.788235294117647,33.83,-117.96,2.989
301,6.3517,18.0,7.0,0.9236641221374046,388.0,2.9618320610687023,33.02,-117.05,2.6010000000000004
302,2.6806,52.0,5.313207547169812,1.0566037735849056,718.0,2.709433962264151,37.78,-122.27,2.079
303,1.516,28.0,4.4032786885245905,1.0819672131147542,1331.0,4.363934426229508,36.59,-119.44,0.5670000000000001
304,6.4651,25.0,5.481953290870488,1.0509554140127388,1088.0,2.309978768577494,32.97,-117.26,5.00001
305,5.8632,52.0,6.956228956228956,1.0740740740740742,981.0,3.303030303030303,34.07,-118.34,4.5
306,2.2827,48.0,5.049586776859504,1.0909090909090908,947.0,2.608815426997245,35.36,-119.02,0.7
307,3.2312,34.0,3.40990990990991,0.954954954954955,409.0,1.8423423423423424,32.79,-117.2,1.922
308,5.4513,33.0,7.080213903743316,1.0588235294117647,1324.0,2.360071301247772,36.81,-119.81,1.433
309,4.575,48.0,4.441108545034641,0.9422632794457276,1142.0,2.6374133949191685,34.0,-118.45,3.267
310,3.125,10.0,21.095238095238095,5.285714285714286,48.0,2.2857142857142856,36.19,-118.37,0.713
311,6.1324,20.0,8.220930232558139,1.3255813953488371,282.0,3.2790697674418605,37.54,-120.82,1.648
312,1.8261,52.0,4.251612903225807,0.9935483870967742,1368.0,4.412903225806452,37.95,-121.27,0.546
313,2.6167,42.0,4.061007957559681,0.8647214854111406,1271.0,3.3713527851458887,37.99,-122.34,0.851
314,3.7844,4.0,3.958795562599049,1.2282091917591125,1213.0,1.9223454833597464,37.25,-121.87,1.839
315,2.5921,20.0,6.024221453287197,1.1453287197231834,1466.0,5.072664359861592,36.52,-119.73,0.942
316,2.7483,28.0,4.106508875739645,1.111439842209073,2934.0,2.893491124260356,34.09,-118.14,2.188
317,5.5121,16.0,6.051612903225808,1.043010752688172,1305.0,2.806451612903226,37.26,-121.86,2.241
318,3.0119,27.0,4.973744292237443,1.0570776255707763,2110.0,2.4086757990867578,34.21,-119.05,2.182
319,7.3081,27.0,7.290393013100437,1.0502183406113537,1354.0,2.9563318777292578,37.53,-122.34,4.646
320,3.8831,7.0,8.643705463182897,1.5130641330166268,1027.0,2.4394299287410925,38.81,-122.55,1.321
321,3.0057,32.0,4.212686567164178,0.9365671641791044,1378.0,5.141791044776119,34.05,-117.64,0.969
322,2.6705,26.0,6.185344827586207,1.0086206896551724,544.0,2.3448275862068964,40.55,-122.37,1.367
323,5.6018,16.0,6.767241379310343,0.9913793103448276,1014.0,2.9137931034482767,38.37,-122.71,2.53
324,2.5511,25.0,4.327464788732393,1.0941901408450705,2140.0,1.8838028169014085,38.61,-121.35,1.341
325,3.7159,52.0,5.788643533123027,1.0410094637223974,777.0,2.451104100946372,34.17,-118.12,3.154
326,5.1391,9.0,6.3099337748344375,1.080794701986755,2077.0,2.7509933774834434,38.27,-122.65,2.345
327,3.5938,38.0,4.712765957446809,0.9361702127659576,505.0,2.686170212765957,32.72,-117.03,1.254
328,2.1903,34.0,2.6158357771261,0.9325513196480938,1443.0,4.231671554252199,33.94,-118.21,1.625
329,3.025,41.0,4.010282776349614,0.961439588688946,1668.0,4.287917737789203,34.22,-118.35,1.543
330,3.2083,35.0,3.9404388714733534,0.9968652037617556,764.0,2.3949843260188093,34.16,-118.29,2.38
331,2.6178,52.0,3.304289544235925,1.0361930294906163,2328.0,3.1206434316353886,34.08,-118.28,2.031
332,5.9254,23.0,6.38872970391595,1.0735434574976122,3081.0,2.9426934097421205,34.06,-117.88,4.912
333,2.0455,52.0,3.8979591836734695,1.0612244897959184,106.0,2.163265306122449,35.39,-119.02,0.725
334,6.0,36.0,6.196581196581197,1.0042735042735045,568.0,2.4273504273504267,37.92,-122.29,3.114
335,2.6607,19.0,2.872340425531915,0.851063829787234,1349.0,3.189125295508274,34.41,-119.7,2.265
336,2.6506,14.0,4.813486370157818,0.9971305595408896,1350.0,1.9368723098995693,36.92,-121.74,1.646
337,2.725,39.0,2.4382716049382718,0.9814814814814816,620.0,3.8271604938271606,32.69,-117.11,0.865
338,3.9566,35.0,5.068281938325991,1.02863436123348,2272.0,5.004405286343612,33.79,-117.99,1.6780000000000002
339,5.2131,48.0,6.658307210031348,1.0,785.0,2.4608150470219434,34.11,-118.12,3.596
340,3.9545,26.0,5.877729257641923,1.0276564774381372,2065.0,3.0058224163027663,32.75,-117.01,1.781
341,3.5227,35.0,5.612903225806452,1.053763440860215,1056.0,3.78494623655914,33.94,-117.46,1.054
342,4.3125,21.0,11.38,2.208,599.0,2.396,37.88,-122.71,4.958
343,2.8301,49.0,4.412987012987013,1.0597402597402596,768.0,1.9948051948051948,37.73,-122.16,1.716
344,7.3445,13.0,7.8977272727272725,1.106060606060606,852.0,3.227272727272727,37.89,-121.93,3.667
345,4.2054,23.0,5.321100917431194,1.073394495412844,320.0,2.9357798165137616,40.67,-124.14,1.306
346,5.8521,30.0,4.8814935064935066,0.8993506493506493,1551.0,2.517857142857143,37.3,-122.03,3.263
347,3.4042,33.0,4.769363166953529,1.1342512908777969,1496.0,2.5748709122203097,37.38,-122.08,3.536
348,5.1155,34.0,5.43213728549142,0.9578783151326054,2227.0,3.4742589703588145,33.81,-118.02,2.009
349,1.5547,20.0,4.187358916478555,1.171557562076749,1091.0,2.4627539503386005,36.74,-119.77,0.939
350,5.687,34.0,5.4027459954233406,1.011441647597254,915.0,2.093821510297482,33.86,-118.39,3.924
351,4.8646,36.0,5.4889705882352935,1.0477941176470589,766.0,2.8161764705882355,34.22,-118.51,2.132
352,8.5326,7.0,8.469738030713641,1.066847335140018,3570.0,3.2249322493224932,33.92,-117.36,3.152
353,2.9392,46.0,3.8774038461538463,0.9519230769230768,966.0,2.3221153846153846,34.13,-118.27,2.303
354,1.756,33.0,5.3093220338983045,1.0084745762711864,753.0,3.190677966101694,38.15,-122.23,0.8640000000000001
355,7.8705,52.0,8.096774193548388,1.118279569892473,547.0,2.9408602150537635,34.03,-118.5,5.00001
356,2.3438,42.0,3.7797783933518008,1.0041551246537397,3004.0,4.160664819944598,34.02,-118.15,1.543
357,1.5347,31.0,4.987068965517241,1.1896551724137931,956.0,4.120689655172414,37.96,-122.36,0.804
358,5.5118,48.0,5.799256505576206,1.0408921933085502,825.0,3.066914498141264,34.17,-118.27,3.547
359,3.9934,35.0,5.399253731343284,1.0149253731343284,1224.0,4.567164179104478,34.12,-117.89,1.419
360,3.4741,17.0,5.481149012567324,1.0682226211849193,1434.0,2.574506283662477,38.41,-122.07,2.458
361,2.4219,19.0,4.97986577181208,0.9932885906040269,1296.0,4.348993288590603,36.61,-119.43,0.6579999999999999
362,3.4792,8.0,36.47826086956522,6.304347826086956,291.0,2.530434782608696,39.35,-120.24,1.808
363,4.2708,24.0,4.882943143812708,1.0050167224080269,1460.0,2.4414715719063547,34.31,-118.46,2.182
364,2.8929,16.0,5.086092715231788,1.0132450331125828,1283.0,2.124172185430464,34.51,-117.32,1.156
365,8.1064,16.0,7.3375,0.9696428571428573,1409.0,2.5160714285714287,34.14,-118.85,4.234
366,3.1065,36.0,4.710594315245479,1.0594315245478036,1589.0,4.1059431524547785,37.35,-121.93,2.341
367,5.3288,10.0,6.1967621419676195,1.0572851805728518,2089.0,2.601494396014944,38.07,-122.18,2.018
368,3.5156,52.0,4.496183206106871,1.0076335877862594,288.0,2.198473282442748,37.87,-122.28,2.0
369,2.3654,14.0,4.931623931623932,1.1509971509971508,1269.0,3.6153846153846163,33.89,-117.58,1.079
370,6.7449,44.0,7.690476190476191,1.1156462585034013,763.0,2.595238095238096,34.45,-119.73,4.1560000000000015
371,1.8235,40.0,4.7011494252873565,1.1264367816091954,928.0,3.5555555555555562,37.75,-122.16,0.952
372,4.0682,35.0,4.831775700934579,1.0093457943925233,391.0,3.6542056074766354,37.63,-122.08,1.569
373,3.2829,5.0,4.779040404040403,1.181818181818182,2240.0,2.8282828282828283,37.63,-122.05,1.625
374,7.3878,15.0,7.6875,1.15,962.0,3.00625,33.54,-117.71,3.1830000000000003
375,2.4545,23.0,5.404255319148937,0.9929078014184396,358.0,2.539007092198581,38.19,-121.09,1.05
376,3.0147,52.0,6.7407407407407405,1.1111111111111112,806.0,2.9851851851851854,40.54,-124.35,0.946
377,2.8348,18.0,4.766816143497758,0.9372197309417041,462.0,2.071748878923767,33.84,-117.97,2.19
378,2.225,26.0,5.742718446601943,1.3398058252427183,513.0,2.4902912621359223,40.97,-121.89,0.52
379,3.8158,24.0,5.006476683937825,1.038860103626943,2670.0,3.458549222797928,33.75,-117.98,1.8
380,2.2019,13.0,4.333333333333333,1.1504629629629628,1927.0,4.460648148148149,34.25,-118.4,1.342
381,3.9464,35.0,5.135021097046414,0.9282700421940928,643.0,2.713080168776372,32.82,-117.2,1.716
382,2.6901,34.0,4.502976190476192,1.1428571428571428,986.0,2.9345238095238093,34.08,-118.09,2.356
383,5.2949,33.0,5.641952983725138,1.0886075949367089,1155.0,2.088607594936709,33.6,-117.87,5.00001
384,6.0762,37.0,7.070692194403534,1.0294550810014726,1830.0,2.6951399116347567,37.98,-122.51,4.878
385,3.125,48.0,6.430711610486893,1.149812734082397,610.0,2.284644194756554,34.14,-117.29,0.976
386,5.0864,4.0,6.9642857142857135,1.0844155844155845,1024.0,3.3246753246753253,36.83,-119.67,1.137
387,4.1786,42.0,4.611494252873563,0.9540229885057472,1230.0,2.827586206896552,37.74,-122.54,2.7110000000000003
388,1.875,39.0,3.2270531400966185,1.0193236714975846,3050.0,4.911433172302737,34.02,-118.27,1.273
389,2.7411,27.0,4.684210526315789,1.0588235294117647,1346.0,4.1671826625387,35.78,-119.25,0.598
390,5.8426,26.0,6.4007029876977155,0.9789103690685412,1623.0,2.8523725834797893,33.78,-118.04,2.594
391,4.5417,22.0,5.561101549053356,0.9449225473321858,1739.0,2.993115318416524,34.66,-120.44,1.4240000000000002
392,4.7069,27.0,6.523255813953488,1.1162790697674418,873.0,3.3837209302325584,38.0,-120.97,1.769
393,4.9102,37.0,5.070621468926554,0.9774011299435028,1082.0,3.0564971751412435,34.2,-118.52,2.072
394,1.6964,28.0,3.3043478260869565,1.1624713958810071,2145.0,4.908466819221968,34.19,-119.17,1.75
395,3.3724,15.0,5.4078711985688726,1.1144901610017892,1283.0,2.295169946332737,33.03,-117.08,1.379
396,3.9617,6.0,6.910372608257805,1.1424974823766365,5860.0,2.9506545820745216,33.57,-117.23,1.83
397,4.7813,21.0,5.248995983935743,0.9477911646586346,586.0,2.3534136546184743,37.63,-122.04,2.419
398,1.4103,41.0,4.348958333333333,1.0833333333333333,707.0,3.6822916666666665,33.95,-118.28,0.862
399,4.5246,4.0,6.940845070422535,1.0845070422535212,3096.0,2.907042253521127,38.66,-121.02,1.989
400,5.24,52.0,5.081018518518519,1.0069444444444444,884.0,2.0462962962962963,34.07,-118.37,4.864
401,8.5282,25.0,7.831050228310502,1.1073059360730593,1284.0,2.9315068493150687,34.15,-117.66,3.6010000000000004
402,6.1333,37.0,6.124060150375942,1.033834586466165,668.0,2.5112781954887216,33.97,-118.41,3.872
403,3.7687,27.0,5.405405405405406,0.9797297297297296,1085.0,2.4436936936936937,38.13,-121.19,1.652
404,4.2841,46.0,6.521390374331551,1.1470588235294117,944.0,2.5240641711229945,33.84,-118.13,3.124
405,4.3162,14.0,6.048109965635739,1.0378006872852237,1748.0,3.0034364261168385,35.45,-119.03,0.871
406,2.9384,38.0,4.30186170212766,1.0226063829787233,1284.0,1.7074468085106382,33.77,-118.16,3.0410000000000004
407,5.752999999999999,14.0,6.0710227272727275,0.9801136363636364,1151.0,3.2698863636363638,34.03,-117.66,1.855
408,5.6017,29.0,4.263803680981595,1.0899795501022496,919.0,1.8793456032719842,33.85,-118.4,4.3
409,1.8672,43.0,3.988095238095238,0.9126984126984128,548.0,2.1746031746031744,32.64,-117.08,1.4580000000000002
410,2.5743,9.0,6.587012987012987,1.2961038961038962,832.0,2.161038961038961,34.59,-120.14,3.0980000000000003
411,4.1276,13.0,4.429936305732483,0.9633757961783442,1749.0,2.7850318471337583,33.81,-118.0,1.538
412,4.0,47.0,5.414893617021277,1.00354609929078,1102.0,3.9078014184397163,37.71,-122.46,2.316
413,4.3359,47.0,5.070281124497992,1.0502008032128514,1514.0,3.040160642570281,34.14,-118.19,2.092
414,2.7399,15.0,6.218905472636816,1.1459369817578773,1444.0,2.39469320066335,38.39,-120.62,1.348
415,5.6370000000000005,32.0,3.998073217726397,1.0385356454720616,954.0,1.838150289017341,33.83,-118.39,5.00001
416,3.7917,32.0,5.133709981167608,1.0470809792843692,1513.0,2.8493408662900186,33.82,-117.96,1.974
417,2.7656,17.0,12.7421875,2.6171875,285.0,2.2265625,37.78,-119.08,1.3
418,2.1293,9.0,4.735238095238096,1.1923809523809523,1938.0,3.6914285714285713,33.21,-117.24,1.514
419,3.2679,49.0,4.385802469135802,1.0339506172839503,1396.0,2.154320987654321,37.76,-122.47,3.457
420,2.0625,35.0,4.626865671641791,0.9253731343283582,525.0,2.611940298507463,38.09,-121.26,1.55
421,5.454,52.0,5.339534883720932,0.9953488372093025,481.0,2.237209302325581,32.73,-117.13,2.4090000000000003
422,2.3375,26.0,2.847297297297297,1.022972972972973,2660.0,3.5945945945945947,34.07,-118.3,2.823
423,4.0878,22.0,5.046747967479675,1.0731707317073171,1478.0,3.0040650406504064,38.32,-122.32,1.644
424,5.1616,29.0,5.518024032042724,0.9933244325767692,2023.0,2.7009345794392523,37.54,-122.0,2.7510000000000003
425,4.2008,12.0,4.643646408839778,1.0524861878453038,1050.0,2.9005524861878453,32.9,-117.15,1.761
426,2.7222,24.0,5.212795549374131,1.0709318497913771,1827.0,2.541029207232267,36.8,-119.77,0.831
427,5.6302,48.0,5.790099009900991,0.9683168316831684,1159.0,2.295049504950495,37.91,-122.54,4.89
428,2.4107,28.0,3.5862068965517238,1.0229885057471264,498.0,5.724137931034483,33.99,-118.24,0.964
429,2.5759,43.0,3.814814814814815,1.0679012345679009,1151.0,2.3683127572016462,33.73,-118.29,2.25
430,3.1053,12.0,3.942446043165468,0.8633093525179856,1175.0,4.226618705035971,37.92,-121.29,0.731
431,2.2917,29.0,7.257142857142857,1.2428571428571429,481.0,3.4357142857142855,36.05,-119.27,1.125
432,5.2962,38.0,6.148148148148147,1.0101010101010102,793.0,2.67003367003367,34.14,-118.19,2.915
433,3.5551,16.0,4.581497797356828,1.0058737151248165,2383.0,3.499265785609398,37.03,-121.58,1.986
434,3.7813,43.0,4.752321981424148,1.0340557275541795,1240.0,1.9195046439628485,33.76,-118.12,4.615
435,2.3393,16.0,7.370165745856353,1.425414364640884,915.0,2.527624309392265,40.82,-121.41,0.903
436,1.9688,44.0,3.5614035087719302,1.0935672514619883,1175.0,3.4356725146198834,34.02,-118.16,1.739
437,3.6393,30.0,5.612813370473537,1.075208913649025,1777.0,2.4749303621169916,37.97,-122.3,1.84
438,5.636,49.0,5.117647058823528,0.8941176470588236,584.0,2.2901960784313724,34.16,-118.35,2.679
439,1.1687,48.0,3.292307692307692,0.9846153846153848,1586.0,3.4857142857142858,34.11,-117.29,0.708
440,5.2681,21.0,5.755555555555557,0.8444444444444444,142.0,3.1555555555555554,34.31,-119.17,5.00001
441,1.7137,16.0,7.070844686648503,1.651226158038147,1046.0,2.8501362397820165,32.74,-116.35,1.107
442,7.0691,13.0,6.6896969696969695,1.0096969696969698,2444.0,2.9624242424242424,37.57,-121.87,3.932
443,3.7731,38.0,5.491228070175438,0.9883040935672516,710.0,2.076023391812865,38.57,-121.42,1.614
444,6.6319,16.0,6.8631346578366434,0.9933774834437086,1433.0,3.1633554083885222,33.04,-117.26,2.696
445,4.5523,52.0,5.2532258064516135,1.185483870967742,1045.0,1.685483870967742,37.8,-122.44,5.00001
446,4.1786,36.0,4.776699029126212,0.8883495145631068,615.0,2.985436893203884,33.92,-118.13,2.015
447,4.3646,42.0,5.336170212765958,0.9574468085106383,929.0,3.9531914893617017,33.89,-118.21,1.162
448,5.2120000000000015,32.0,5.589189189189188,0.9621621621621622,976.0,2.637837837837838,34.08,-117.9,2.012
449,3.0,50.0,4.169491525423728,1.0,698.0,1.9717514124293785,32.75,-117.13,1.6880000000000002
450,5.5545,16.0,6.2075,1.1075,1357.0,3.3925,33.57,-117.66,2.142
451,1.6875,52.0,4.5390625,1.0963541666666667,1206.0,3.140625,34.0,-118.3,1.16
452,7.9977,20.0,7.1699604743083025,1.1146245059288538,658.0,2.600790513833992,37.87,-122.53,4.0
453,1.5506,24.0,4.8459214501510575,1.0438066465256797,1986.0,3.0,36.05,-119.0,0.523
454,3.6579,48.0,4.557726465364121,1.014209591474245,1421.0,2.5239786856127893,34.1,-118.26,3.1860000000000004
455,4.25,43.0,6.0814814814814815,1.1037037037037036,370.0,2.740740740740741,37.37,-121.83,2.091
456,6.4949,32.0,5.662962962962962,1.101851851851852,1267.0,2.346296296296296,37.42,-122.11,4.178
457,2.9054,44.0,5.2061855670103085,1.0120274914089349,1373.0,2.359106529209622,38.31,-122.27,1.5519999999999998
458,4.6771,16.0,6.919732441471572,1.0434782608695652,889.0,2.9732441471571907,38.92,-121.14,2.12
459,4.8523,36.0,5.941666666666666,0.9791666666666666,698.0,2.908333333333333,33.96,-118.12,2.673
460,4.0417,25.0,4.911931818181818,1.088068181818182,769.0,2.184659090909091,37.53,-122.33,4.585
461,1.4241,16.0,4.285285285285285,0.957957957957958,642.0,1.927927927927928,39.23,-121.02,1.25
462,1.625,20.0,6.0344827586206895,1.637931034482759,119.0,2.0517241379310347,34.55,-114.94,0.5
463,4.3698,26.0,5.184275184275184,1.0049140049140048,1146.0,2.8157248157248165,33.76,-117.84,2.296
